file_name,file_path,filing_date,form_type,cik,accession_number
20101214_10-K_edgar_data_1028985_0001193125-10-280275.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1028985_0001193125-10-280275.txt,20101214,10-K,1028985,0001193125-10-280275
20101214_10-K_edgar_data_1048268_0000950123-10-113518.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1048268_0000950123-10-113518.txt,20101214,10-K,1048268,0000950123-10-113518
20101214_10-K_edgar_data_1059103_0001445305-10-001527.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1059103_0001445305-10-001527.txt,20101214,10-K,1059103,0001445305-10-001527
20101214_10-K_edgar_data_1059131_0001059131-10-000049.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1059131_0001059131-10-000049.txt,20101214,10-K,1059131,0001059131-10-000049
20101214_10-K_edgar_data_1102392_0001144204-10-066388.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1102392_0001144204-10-066388.txt,20101214,10-K,1102392,0001144204-10-066388
20101214_10-K_edgar_data_1117171_0001204459-10-003097.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1117171_0001204459-10-003097.txt,20101214,10-K,1117171,0001204459-10-003097
20101214_10-K_edgar_data_1139463_0000950123-10-113546.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1139463_0000950123-10-113546.txt,20101214,10-K,1139463,0000950123-10-113546
20101214_10-K_edgar_data_1166568_0000950123-10-113432.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1166568_0000950123-10-113432.txt,20101214,10-K,1166568,0000950123-10-113432
20101214_10-K_edgar_data_1213106_0001432093-10-000911.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1213106_0001432093-10-000911.txt,20101214,10-K,1213106,0001432093-10-000911
20101214_10-K_edgar_data_1310094_0001193125-10-280106.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1310094_0001193125-10-280106.txt,20101214,10-K,1310094,0001193125-10-280106
20101214_10-K_edgar_data_1314259_0001127855-10-000455.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1314259_0001127855-10-000455.txt,20101214,10-K,1314259,0001127855-10-000455
20101214_10-K_edgar_data_1322505_0000950123-10-113450.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1322505_0000950123-10-113450.txt,20101214,10-K,1322505,0000950123-10-113450
20101214_10-K_edgar_data_1322729_0001437749-10-004373.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1322729_0001437749-10-004373.txt,20101214,10-K,1322729,0001437749-10-004373
20101214_10-K_edgar_data_1329957_0001213900-10-005233.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1329957_0001213900-10-005233.txt,20101214,10-K,1329957,0001213900-10-005233
20101214_10-K_edgar_data_1331275_0001331275-10-000045.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1331275_0001331275-10-000045.txt,20101214,10-K,1331275,0001331275-10-000045
20101214_10-K_edgar_data_1345756_0001108078-10-000118.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1345756_0001108078-10-000118.txt,20101214,10-K,1345756,0001108078-10-000118
20101214_10-K_edgar_data_1379810_0001144204-10-066209.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1379810_0001144204-10-066209.txt,20101214,10-K,1379810,0001144204-10-066209
20101214_10-K_edgar_data_1382230_0001193125-10-280148.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1382230_0001193125-10-280148.txt,20101214,10-K,1382230,0001193125-10-280148
20101214_10-K_edgar_data_1383006_0001013762-10-003045.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1383006_0001013762-10-003045.txt,20101214,10-K,1383006,0001013762-10-003045
20101214_10-K_edgar_data_1383196_0001437749-10-004379.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1383196_0001437749-10-004379.txt,20101214,10-K,1383196,0001437749-10-004379
20101214_10-K_edgar_data_1393548_0001273511-10-000243.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1393548_0001273511-10-000243.txt,20101214,10-K,1393548,0001273511-10-000243
20101214_10-K_edgar_data_1406588_0001062993-10-004175.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1406588_0001062993-10-004175.txt,20101214,10-K,1406588,0001062993-10-004175
20101214_10-K_edgar_data_1413440_0000939057-10-000385.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1413440_0000939057-10-000385.txt,20101214,10-K,1413440,0000939057-10-000385
20101214_10-K_edgar_data_1424455_0001213900-10-005223.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1424455_0001213900-10-005223.txt,20101214,10-K,1424455,0001213900-10-005223
20101214_10-K_edgar_data_1446152_0001369270-10-000189.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1446152_0001369270-10-000189.txt,20101214,10-K,1446152,0001369270-10-000189
20101214_10-K_edgar_data_1452476_0001432093-10-000917.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1452476_0001432093-10-000917.txt,20101214,10-K,1452476,0001432093-10-000917
20101214_10-K_edgar_data_1467434_0001432093-10-000915.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1467434_0001432093-10-000915.txt,20101214,10-K,1467434,0001432093-10-000915
20101214_10-K_edgar_data_1471727_0001019687-10-004414.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1471727_0001019687-10-004414.txt,20101214,10-K,1471727,0001019687-10-004414
20101214_10-K_edgar_data_1472147_0001019687-10-004413.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1472147_0001019687-10-004413.txt,20101214,10-K,1472147,0001019687-10-004413
20101214_10-K_edgar_data_1478332_0001078782-10-002929.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1478332_0001078782-10-002929.txt,20101214,10-K,1478332,0001078782-10-002929
20101214_10-K_edgar_data_1487730_0001193125-10-280272.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_1487730_0001193125-10-280272.txt,20101214,10-K,1487730,0001193125-10-280272
20101214_10-K_edgar_data_317477_0001144204-10-066459.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_317477_0001144204-10-066459.txt,20101214,10-K,317477,0001144204-10-066459
20101214_10-K_edgar_data_3545_0001193125-10-280251.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_3545_0001193125-10-280251.txt,20101214,10-K,3545,0001193125-10-280251
20101214_10-K_edgar_data_704384_0001193125-10-280107.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_704384_0001193125-10-280107.txt,20101214,10-K,704384,0001193125-10-280107
20101214_10-K_edgar_data_784539_0000950123-10-113526.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_784539_0000950123-10-113526.txt,20101214,10-K,784539,0000950123-10-113526
20101214_10-K_edgar_data_799235_0001140361-10-049580.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_799235_0001140361-10-049580.txt,20101214,10-K,799235,0001140361-10-049580
20101214_10-K_edgar_data_812128_0000950123-10-113344.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_812128_0000950123-10-113344.txt,20101214,10-K,812128,0000950123-10-113344
20101214_10-K_edgar_data_836690_0001047469-10-010410.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_836690_0001047469-10-010410.txt,20101214,10-K,836690,0001047469-10-010410
20101214_10-K_edgar_data_868725_0000950123-10-113549.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_868725_0000950123-10-113549.txt,20101214,10-K,868725,0000950123-10-113549
20101214_10-K_edgar_data_874292_0001445260-10-000035.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_874292_0001445260-10-000035.txt,20101214,10-K,874292,0001445260-10-000035
20101214_10-K_edgar_data_890634_0000950123-10-113409.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_890634_0000950123-10-113409.txt,20101214,10-K,890634,0000950123-10-113409
20101214_10-K_edgar_data_896985_0001193125-10-280187.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_896985_0001193125-10-280187.txt,20101214,10-K,896985,0001193125-10-280187
20101214_10-K_edgar_data_915324_0001437749-10-004377.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_915324_0001437749-10-004377.txt,20101214,10-K,915324,0001437749-10-004377
20101214_10-K_edgar_data_915862_0000915862-10-000073.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_915862_0000915862-10-000073.txt,20101214,10-K,915862,0000915862-10-000073
20101214_10-K_edgar_data_924717_0000950123-10-113522.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_924717_0000950123-10-113522.txt,20101214,10-K,924717,0000950123-10-113522
20101214_10-K_edgar_data_935419_0001140361-10-049553.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101214_10-K_edgar_data_935419_0001140361-10-049553.txt,20101214,10-K,935419,0001140361-10-049553
20101215_10-K-A_edgar_data_1139822_0001019687-10-004426.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K-A_edgar_data_1139822_0001019687-10-004426.txt,20101215,10-K-A,1139822,0001019687-10-004426
20101215_10-K-A_edgar_data_1160164_0001472375-10-000049.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K-A_edgar_data_1160164_0001472375-10-000049.txt,20101215,10-K-A,1160164,0001472375-10-000049
20101215_10-K-A_edgar_data_1383196_0001437749-10-004390.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K-A_edgar_data_1383196_0001437749-10-004390.txt,20101215,10-K-A,1383196,0001437749-10-004390
20101215_10-K-A_edgar_data_1410253_0001415408-10-000682.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K-A_edgar_data_1410253_0001415408-10-000682.txt,20101215,10-K-A,1410253,0001415408-10-000682
20101215_10-K-A_edgar_data_1430306_0001165527-10-001001.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K-A_edgar_data_1430306_0001165527-10-001001.txt,20101215,10-K-A,1430306,0001165527-10-001001
20101215_10-K-A_edgar_data_16873_0000950142-10-001828.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K-A_edgar_data_16873_0000950142-10-001828.txt,20101215,10-K-A,16873,0000950142-10-001828
20101215_10-K-A_edgar_data_9892_0001193125-10-280715.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K-A_edgar_data_9892_0001193125-10-280715.txt,20101215,10-K-A,9892,0001193125-10-280715
20101215_10-K_edgar_data_10048_0001104659-10-062792.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_10048_0001104659-10-062792.txt,20101215,10-K,10048,0001104659-10-062792
20101215_10-K_edgar_data_1096275_0001079974-10-000731.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1096275_0001079974-10-000731.txt,20101215,10-K,1096275,0001079974-10-000731
20101215_10-K_edgar_data_1121901_0001091818-10-000581.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1121901_0001091818-10-000581.txt,20101215,10-K,1121901,0001091818-10-000581
20101215_10-K_edgar_data_1127475_0001437749-10-004392.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1127475_0001437749-10-004392.txt,20101215,10-K,1127475,0001437749-10-004392
20101215_10-K_edgar_data_1160164_0001472375-10-000053.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1160164_0001472375-10-000053.txt,20101215,10-K,1160164,0001472375-10-000053
20101215_10-K_edgar_data_1182011_0001463967-10-000066.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1182011_0001463967-10-000066.txt,20101215,10-K,1182011,0001463967-10-000066
20101215_10-K_edgar_data_1350072_0001193125-10-281179.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1350072_0001193125-10-281179.txt,20101215,10-K,1350072,0001193125-10-281179
20101215_10-K_edgar_data_1383825_0001157523-10-007287.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1383825_0001157523-10-007287.txt,20101215,10-K,1383825,0001157523-10-007287
20101215_10-K_edgar_data_1421538_0001078782-10-002931.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1421538_0001078782-10-002931.txt,20101215,10-K,1421538,0001078782-10-002931
20101215_10-K_edgar_data_1441634_0000950123-10-113875.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1441634_0000950123-10-113875.txt,20101215,10-K,1441634,0000950123-10-113875
20101215_10-K_edgar_data_1453859_0001144204-10-066626.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_1453859_0001144204-10-066626.txt,20101215,10-K,1453859,0001144204-10-066626
20101215_10-K_edgar_data_21510_0001047469-10-010417.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_21510_0001047469-10-010417.txt,20101215,10-K,21510,0001047469-10-010417
20101215_10-K_edgar_data_47217_0001047469-10-010444.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_47217_0001047469-10-010444.txt,20101215,10-K,47217,0001047469-10-010444
20101215_10-K_edgar_data_54991_0000950123-10-113897.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_54991_0000950123-10-113897.txt,20101215,10-K,54991,0000950123-10-113897
20101215_10-K_edgar_data_744452_0001188112-10-003342.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_744452_0001188112-10-003342.txt,20101215,10-K,744452,0001188112-10-003342
20101215_10-K_edgar_data_783412_0001437749-10-004397.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_783412_0001437749-10-004397.txt,20101215,10-K,783412,0001437749-10-004397
20101215_10-K_edgar_data_889156_0001193125-10-281413.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_889156_0001193125-10-281413.txt,20101215,10-K,889156,0001193125-10-281413
20101215_10-K_edgar_data_90168_0001193125-10-280774.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_90168_0001193125-10-280774.txt,20101215,10-K,90168,0001193125-10-280774
20101215_10-K_edgar_data_913760_0001193125-10-281256.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101215_10-K_edgar_data_913760_0001193125-10-281256.txt,20101215,10-K,913760,0001193125-10-281256
20101216_10-K-A_edgar_data_1093672_0001093672-10-000043.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1093672_0001093672-10-000043.txt,20101216,10-K-A,1093672,0001093672-10-000043
20101216_10-K-A_edgar_data_1174891_0001165527-10-001011.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1174891_0001165527-10-001011.txt,20101216,10-K-A,1174891,0001165527-10-001011
20101216_10-K-A_edgar_data_1182011_0001463967-10-000068.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1182011_0001463967-10-000068.txt,20101216,10-K-A,1182011,0001463967-10-000068
20101216_10-K-A_edgar_data_1279176_0001279176-10-000058.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1279176_0001279176-10-000058.txt,20101216,10-K-A,1279176,0001279176-10-000058
20101216_10-K-A_edgar_data_1381105_0001213900-10-005258.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1381105_0001213900-10-005258.txt,20101216,10-K-A,1381105,0001213900-10-005258
20101216_10-K-A_edgar_data_1398137_0001078782-10-002963.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1398137_0001078782-10-002963.txt,20101216,10-K-A,1398137,0001078782-10-002963
20101216_10-K-A_edgar_data_1409475_0001096350-10-000160.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1409475_0001096350-10-000160.txt,20101216,10-K-A,1409475,0001096350-10-000160
20101216_10-K-A_edgar_data_1415305_0001369270-10-000193.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1415305_0001369270-10-000193.txt,20101216,10-K-A,1415305,0001369270-10-000193
20101216_10-K-A_edgar_data_1429859_0001078782-10-002957.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1429859_0001078782-10-002957.txt,20101216,10-K-A,1429859,0001078782-10-002957
20101216_10-K-A_edgar_data_1450015_0001078782-10-002943.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_1450015_0001078782-10-002943.txt,20101216,10-K-A,1450015,0001078782-10-002943
20101216_10-K-A_edgar_data_913760_0001193125-10-282509.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K-A_edgar_data_913760_0001193125-10-282509.txt,20101216,10-K-A,913760,0001193125-10-282509
20101216_10-K_edgar_data_1122063_0001144204-10-066846.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K_edgar_data_1122063_0001144204-10-066846.txt,20101216,10-K,1122063,0001144204-10-066846
20101216_10-K_edgar_data_1163003_0001127855-10-000463.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K_edgar_data_1163003_0001127855-10-000463.txt,20101216,10-K,1163003,0001127855-10-000463
20101216_10-K_edgar_data_1353633_0001062993-10-004212.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K_edgar_data_1353633_0001062993-10-004212.txt,20101216,10-K,1353633,0001062993-10-004212
20101216_10-K_edgar_data_1423107_0001144204-10-066761.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K_edgar_data_1423107_0001144204-10-066761.txt,20101216,10-K,1423107,0001144204-10-066761
20101216_10-K_edgar_data_7032_0001193125-10-282422.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K_edgar_data_7032_0001193125-10-282422.txt,20101216,10-K,7032,0001193125-10-282422
20101216_10-K_edgar_data_878522_0000950123-10-113981.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K_edgar_data_878522_0000950123-10-113981.txt,20101216,10-K,878522,0000950123-10-113981
20101216_10-K_edgar_data_882829_0000950123-10-113935.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101216_10-K_edgar_data_882829_0000950123-10-113935.txt,20101216,10-K,882829,0000950123-10-113935
20101217_10-K-A_edgar_data_1073101_0001213900-10-005309.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K-A_edgar_data_1073101_0001213900-10-005309.txt,20101217,10-K-A,1073101,0001213900-10-005309
20101217_10-K-A_edgar_data_1185348_0000950123-10-114610.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K-A_edgar_data_1185348_0000950123-10-114610.txt,20101217,10-K-A,1185348,0000950123-10-114610
20101217_10-K-A_edgar_data_1410725_0001213900-10-005316.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K-A_edgar_data_1410725_0001213900-10-005316.txt,20101217,10-K-A,1410725,0001213900-10-005316
20101217_10-K-A_edgar_data_1472485_0001213900-10-005286.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K-A_edgar_data_1472485_0001213900-10-005286.txt,20101217,10-K-A,1472485,0001213900-10-005286
20101217_10-K-A_edgar_data_1472485_0001213900-10-005288.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K-A_edgar_data_1472485_0001213900-10-005288.txt,20101217,10-K-A,1472485,0001213900-10-005288
20101217_10-K-A_edgar_data_737875_0001144204-10-066917.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K-A_edgar_data_737875_0001144204-10-066917.txt,20101217,10-K-A,737875,0001144204-10-066917
20101217_10-K-A_edgar_data_748270_0001193125-10-283484.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K-A_edgar_data_748270_0001193125-10-283484.txt,20101217,10-K-A,748270,0001193125-10-283484
20101217_10-K-A_edgar_data_8328_0000008328-10-000093.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K-A_edgar_data_8328_0000008328-10-000093.txt,20101217,10-K-A,8328,0000008328-10-000093
20101217_10-K_edgar_data_1009626_0001193125-10-283359.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1009626_0001193125-10-283359.txt,20101217,10-K,1009626,0001193125-10-283359
20101217_10-K_edgar_data_1062438_0001144204-10-066983.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1062438_0001144204-10-066983.txt,20101217,10-K,1062438,0001144204-10-066983
20101217_10-K_edgar_data_1069533_0001193125-10-283037.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1069533_0001193125-10-283037.txt,20101217,10-K,1069533,0001193125-10-283037
20101217_10-K_edgar_data_1093819_0001213900-10-005296.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1093819_0001213900-10-005296.txt,20101217,10-K,1093819,0001213900-10-005296
20101217_10-K_edgar_data_1093819_0001213900-10-005304.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1093819_0001213900-10-005304.txt,20101217,10-K,1093819,0001213900-10-005304
20101217_10-K_edgar_data_1107160_0000950123-10-114607.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1107160_0000950123-10-114607.txt,20101217,10-K,1107160,0000950123-10-114607
20101217_10-K_edgar_data_1125280_0001437749-10-004432.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1125280_0001437749-10-004432.txt,20101217,10-K,1125280,0001437749-10-004432
20101217_10-K_edgar_data_1289550_0000950123-10-114565.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1289550_0000950123-10-114565.txt,20101217,10-K,1289550,0000950123-10-114565
20101217_10-K_edgar_data_1307873_0001144204-10-066966.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1307873_0001144204-10-066966.txt,20101217,10-K,1307873,0001144204-10-066966
20101217_10-K_edgar_data_1415286_0001044764-10-000138.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1415286_0001044764-10-000138.txt,20101217,10-K,1415286,0001044764-10-000138
20101217_10-K_edgar_data_1419982_0001193125-10-283426.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1419982_0001193125-10-283426.txt,20101217,10-K,1419982,0001193125-10-283426
20101217_10-K_edgar_data_1419983_0001193125-10-283421.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1419983_0001193125-10-283421.txt,20101217,10-K,1419983,0001193125-10-283421
20101217_10-K_edgar_data_1421981_0001355808-10-000015.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101217_10-K_edgar_data_1421981_0001355808-10-000015.txt,20101217,10-K,1421981,0001355808-10-000015
